job_title,city,count,percent
c6ae8905d3ef0c61f4a5b88238a32da0uC,Y633,54,13.74
d2338165334f08c3bd95df9e411f80d0rY,K115,54,13.53
0cf5da7bb05dfb15718653637b8df718vT,F047,53,5.45
31e5c65f17292fdded6dd7f7d7622e5ddi,F379,53,6.64
39a3d2b8857c48c2443faeacf50ae574Xo,S542,53,3.37
49edbee9ee3c947a27db18b67ef2916afk,V932,53,16.31
958c83761a381a5c4d1048a7619972b4mt,S959,53,11.83
d8128e3cdddf2b2a63a83a8a70a77b7fwM,V932,53,25.98
dcbc4702b1a74e52cab4dc1e23971439LM,K115,53,8.65
f60cb71f3c3244aa9bde85ea4652c48ddF,V449,53,11.16
f60cb71f3c3244aa9bde85ea4652c48ddF,V932,53,11.16
f693da772b6ba497215104c0b3c3f571hM,R892,53,7.54
02e22012bd6fdd7415a80c2da954d8f0hL,N806,52,6.55
422e306ecc84c742bd1aab21cd80edd2vv,F379,52,10.92
4501597aaa96415766a099d1b4c48fd1cL,K115,52,18.37
4f7f001bdbae6c195a6d7ba55b98dca1pf,O198,52,7.3
4f7f001bdbae6c195a6d7ba55b98dca1pf,P949,52,7.3
63c630beb7b2f471af699f711207d28aVY,V449,52,4.8
74cbfa3620bb69031ebe4050585bd896uh,P949,52,7.93
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,B170,52,11.35
769db4ea593ce8f93a093a84ad1baec2OY,Y633,52,4.83
7c75bf66bcff31d46dd27f9d49c45488lS,S542,52,9.4
8a6ed1d6ce11578d39635ef008e7cb2fOq,O198,52,7.33
bb5bbd4fe2f47c6e4810df40a178deb7cV,Y633,52,9.67
c6ae8905d3ef0c61f4a5b88238a32da0uC,V449,52,13.23
ca4d5884938fb754bf2d1b45e26822d4jc,Y633,52,11.53
cf8025d88a7ef18800686dbd36ecfae1dF,Y232,52,5.04
d26737bff980339cf372392e773fb063Es,P949,52,5.78
da7d1b1ce8fde63a5808c65adc6968c9RH,S542,52,11.61
dface8469dd1315170c2980c12ee4b9dzl,S959,52,9.19
f1700927fd979f5ae074de8f9352d96fWy,F379,52,9.7
f693da772b6ba497215104c0b3c3f571hM,B170,52,7.4
f693da772b6ba497215104c0b3c3f571hM,Y232,52,7.4
1278cafef388336b4cf84e239c16a24dkN,S959,51,17.53
31e5c65f17292fdded6dd7f7d7622e5ddi,S959,51,6.39
487e36748734bdd5f6385b9588c3a46bmZ,R892,51,8.44
600a4de652c1b94b122b5b1a72cdf8baqf,S959,51,8.08
600a4de652c1b94b122b5b1a72cdf8baqf,Y232,51,8.08
631a9ba8a33a19b1a2f6905c7714db75Jb,Y633,51,17.06
6951495c1941499b294fcec5f33cd242wQ,N806,51,5.53
70cb83731f386d9b873391b78461bc9emp,O198,51,13.78
bb5bbd4fe2f47c6e4810df40a178deb7cV,S542,51,9.48
bb9685f7011f9604acad8ae63c6da0ddHn,V449,51,5.82
f693da772b6ba497215104c0b3c3f571hM,V932,51,7.25
0dd3de59b2a79f5f8f4794c2e489125ajh,P949,50,13.19
487e36748734bdd5f6385b9588c3a46bmZ,S959,50,8.28
5a5134580257a0e8ed6aeb3409ea7bceoV,F047,50,16.56
8a6ed1d6ce11578d39635ef008e7cb2fOq,V932,50,7.05
8bc2601dfe86b831e3bb23ac598218cbIs,K115,50,9.36
9a969beb27733921fce20a8da065950fAk,K115,50,31.45
a269f269c916a6c3b2c9bb439e7d5af1nF,V449,50,21.1
b2ee12a411cbfab4f81ce05ff67464dbOY,Y633,50,21.65
cf8025d88a7ef18800686dbd36ecfae1dF,B170,50,4.84
dface8469dd1315170c2980c12ee4b9dzl,K115,50,8.83
f0618fc1e2b0da19ea756efb0606d96fbj,V449,50,16.39
02e22012bd6fdd7415a80c2da954d8f0hL,V449,49,6.17
09b8073e6d0a727247e9bbcf43f8e75avx,V449,49,4.17
0cb8293fae46fb1f84b1f68d2371dc3bLQ,Y232,49,8.28
1ffb0fe5bf8b13bb774a025726495066gx,V449,49,15.22
4d18579160a263df3f59863abef1c369iw,B170,49,9.28
5f252d4c3196fb23e0dd5c2d55a5d71bju,B170,49,10.29
63c630beb7b2f471af699f711207d28aVY,R892,49,4.52
77f94afcb944fea2069092a4c92bab1fzk,V449,49,4.6
958c83761a381a5c4d1048a7619972b4mt,R892,49,10.94
ac32ef70cc3081d78fb7a7ff9ef99e38tY,P949,49,13.24
bb9685f7011f9604acad8ae63c6da0ddHn,Y232,49,5.59
f693da772b6ba497215104c0b3c3f571hM,N806,49,6.97
0f788cd8169f5149bc519e585cf7148bGu,O198,48,8.18
1647ffac32b2f51cfbe51f4150246471lB,Y232,48,4.79
3f8a23f817ba0bc38f071c1f282e0804Mo,S542,48,9.64
487e36748734bdd5f6385b9588c3a46bmZ,V449,48,7.95
4f7f001bdbae6c195a6d7ba55b98dca1pf,Y633,48,6.74
5f252d4c3196fb23e0dd5c2d55a5d71bju,V449,48,10.08
600a4de652c1b94b122b5b1a72cdf8baqf,P949,48,7.61
6be068c4e74275ca8ed9975805e2f763Em,Y232,48,2.36
71f952e353628d7e2f40d40038b09ac2Tn,V932,48,2.6
74cbfa3620bb69031ebe4050585bd896uh,F047,48,7.32
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,N806,48,10.48
79ee4bc1251b3d1c26056adc932afa47wI,N806,48,25.81
9e483e0aa193b102b1d1ebce0bd7d21eRK,R892,48,12.21
b2ee12a411cbfab4f81ce05ff67464dbOY,B170,48,20.78
c02aef655be4fb390a9dd9ca2443be6aUG,Y633,48,6.58
c02e3f2283fc884b73951a20464246efcQ,F047,48,16.9
d67c554e181aa01e59f1d018ad28940czB,S542,48,11.54
da7d1b1ce8fde63a5808c65adc6968c9RH,F047,48,10.71
02e22012bd6fdd7415a80c2da954d8f0hL,K115,47,5.92
02e22012bd6fdd7415a80c2da954d8f0hL,S542,47,5.92
02e22012bd6fdd7415a80c2da954d8f0hL,Y633,47,5.92
0cb8293fae46fb1f84b1f68d2371dc3bLQ,R892,47,7.94
3091525444b8b4d7fbc725e42b1b44a2YQ,Y633,47,7.89
33ed1e1a04b3fa96d01d39e545cc1f66wF,B170,47,6.84
33ed1e1a04b3fa96d01d39e545cc1f66wF,F047,47,6.84
3fd63552b78084a7fa0cdaeb040ea59fdD,F379,47,8.36
487e36748734bdd5f6385b9588c3a46bmZ,S542,47,7.78
4ddba693ec6fb8f4a4e6fb176c8f9439nQ,P949,47,56.63
4ec8f9d51f30f104abab956fde878822iH,S959,47,10.54
4f69ee35bb3ceaf10106e4f0f84653d7vN,F047,47,75.81
631a9ba8a33a19b1a2f6905c7714db75Jb,S959,47,15.72
8a6ed1d6ce11578d39635ef008e7cb2fOq,S542,47,6.63
952e95cafbb8ae027705e829607b4c3asE,R892,47,13.51
b33302c688b04656f05d2a96c98e14c8cK,F379,47,5.61
ca4d5884938fb754bf2d1b45e26822d4jc,R892,47,10.42
cdb6e01527a77d5a9878138b46dedd99uS,F047,47,8.1
d0fe6ae336c11016ec02266f5384ca2fKS,S542,47,12.95
02e9c21342c88515b4fa7e525d9ac652bO,S542,46,6.94
03ad994b5118076cd8c9be5f720d9bf3zy,R892,46,9.85
143594a38184724594778ca447bc06fcwe,F047,46,5.01
1cc40b930be4012a7ac69232e305b1b6OV,K115,46,19.01
29707ef5d18063fe0136dcd9459a326bmL,S959,46,16.31
31e5c65f17292fdded6dd7f7d7622e5ddi,V932,46,5.76
361186625dbbc6254e43f4f1ce55dae2kL,S959,46,13.18
49edbee9ee3c947a27db18b67ef2916afk,F379,46,14.15
4d18579160a263df3f59863abef1c369iw,K115,46,8.71
4e8253d6c20af58d080dfe5c4efd64b2Bd,V449,46,10.72
63c630beb7b2f471af699f711207d28aVY,F379,46,4.25
8abe0e986378d00dd8f9c49debf1a83eNK,K115,46,15.86
9e483e0aa193b102b1d1ebce0bd7d21eRK,B170,46,11.7
a7ce93b63f12684e9022b4e772da1f90QN,K115,46,14.2
bb5bbd4fe2f47c6e4810df40a178deb7cV,P949,46,8.55
c226e474779045aae779b77b74d99a05UR,Y633,46,29.3
d00053d7c20d37caab1b1c51080fe900Vc,K115,46,17.69
d36a17b71e0b1d407c632cfd9bbd0fefjh,O198,46,12.71
d67c554e181aa01e59f1d018ad28940czB,S959,46,11.06
d8dc7860ea68b662e17382cc11b53228LI,S959,46,20.91
eb8a50987da12c63d9024b6ef24caa5aYA,O198,46,8.23
03ad994b5118076cd8c9be5f720d9bf3zy,F047,45,9.64
07be0b2bf62207bd9e861534e5e53168sg,B170,45,14.71
0cb8293fae46fb1f84b1f68d2371dc3bLQ,B170,45,7.6
1647ffac32b2f51cfbe51f4150246471lB,R892,45,4.49
33ed1e1a04b3fa96d01d39e545cc1f66wF,Y633,45,6.55
3b3a3a0a692d7e19f03e60e4568afb4cCc,V449,45,12.78
3f8a23f817ba0bc38f071c1f282e0804Mo,N806,45,9.04
4ec8f9d51f30f104abab956fde878822iH,V449,45,10.09
65e915067ec7ca2082c1bfc73ffbc06bhv,Y232,45,4.22
6951495c1941499b294fcec5f33cd242wQ,Y232,45,4.88
6bf64b029019f91bd9c05dad47615b7fML,Y232,45,72.58
76b78c5d7d8ff1f1be59bba95db2adbbBV,V449,45,8.62
b8b7b6ad09f0cf3673ac1d8fab31ad52Xi,F379,45,12
bb5bbd4fe2f47c6e4810df40a178deb7cV,O198,45,8.36
bb9685f7011f9604acad8ae63c6da0ddHn,B170,45,5.13
c02aef655be4fb390a9dd9ca2443be6aUG,S959,45,6.17
c6c55f18b7b1c2f83cb35f18fad3f7ceXE,K115,45,12.97
cb8ce29b7a27768b50e1e7798ff44a1eph,F047,45,15.9
cdd7c7185be165fb07d10c9f17abc2deBP,R892,45,12.64
d4e8ee4d6efc1848022b35c7a9eed5d8gp,O198,45,15.25
02e22012bd6fdd7415a80c2da954d8f0hL,F379,44,5.54
050716a1e3496566de850636d9e7eb8dUa,S959,44,10.76
1191e6eb34541653a48178c834cc65faIi,P949,44,12.43
1647ffac32b2f51cfbe51f4150246471lB,S542,44,4.39
3896ac0c41340ac06686eb161a775aa6kx,K115,44,6.51
396db532782b68712e1b5d534ebb0e1bOA,N806,44,11
422e306ecc84c742bd1aab21cd80edd2vv,B170,44,9.24
487e36748734bdd5f6385b9588c3a46bmZ,B170,44,7.28
4d18579160a263df3f59863abef1c369iw,P949,44,8.33
4e5532b57d7ed12506377d0521ce8c6aNA,S959,44,10.97
5af46862b06c5cfbae6b4db4675c85d3RB,S959,44,29.93
7c75bf66bcff31d46dd27f9d49c45488lS,S959,44,7.96
95381b6f6aeb49d14f9c6147296696b0Zn,V932,44,22.45
9e6d9d6e2a2fc710d3350bd82beb939aSo,N806,44,8.13
be633f18e00b5f1f678f07bec3234e36eZ,B170,44,24.58
c9a30a5443d04270fb0f49d437c3376bAy,F379,44,1.67
cdd7c7185be165fb07d10c9f17abc2deBP,O198,44,12.36
d4e8ee4d6efc1848022b35c7a9eed5d8gp,S959,44,14.92
d8128e3cdddf2b2a63a83a8a70a77b7fwM,V449,44,21.57
df25af9b3490d9a57db263dfa308c5abDG,F047,44,6.97
e0836ba5a81b660d427484f28adcd6a0SR,Y232,44,26.67
02e22012bd6fdd7415a80c2da954d8f0hL,P949,43,5.42
02e9c21342c88515b4fa7e525d9ac652bO,F047,43,6.49
0cb8293fae46fb1f84b1f68d2371dc3bLQ,V932,43,7.26
1647ffac32b2f51cfbe51f4150246471lB,B170,43,4.29
2b9f71dbd9a6431079fcf2eeb14115e4vK,B170,43,16.41
3091525444b8b4d7fbc725e42b1b44a2YQ,R892,43,7.21
361186625dbbc6254e43f4f1ce55dae2kL,V932,43,12.32
39a3d2b8857c48c2443faeacf50ae574Xo,V932,43,2.74
4ff9df277490320fe4944873831ae2d4DW,B170,43,24.86
5ffeb97e689cdf3fb3c9be1bb3336d07ks,B170,43,19.28
8c9c8016d13138e456a315a6068ff697lQ,V932,43,7.24
95381b6f6aeb49d14f9c6147296696b0Zn,S542,43,21.94
9bd8a3072d083bf92e47dfcca71a1b9doM,F047,43,15.81
9f886439f15f3c3c2b24840763edfcdbrG,S959,43,6.69
a132e9ec0df354335551ac32de71bf54VC,N806,43,18.7
a6aba4190760679e77bcc60918254a19cH,N806,43,18.38
ae2fb1e9330fd3a5c837a56ccc50294bme,F047,43,12.43
b2753fda2c112f7b20dd5dd0480b1b97KQ,B170,43,21.5
b8b7b6ad09f0cf3673ac1d8fab31ad52Xi,K115,43,11.47
b8b7b6ad09f0cf3673ac1d8fab31ad52Xi,N806,43,11.47
d26737bff980339cf372392e773fb063Es,F047,43,4.78
d4e8ee4d6efc1848022b35c7a9eed5d8gp,F379,43,14.58
0dd3de59b2a79f5f8f4794c2e489125ajh,B170,42,11.08
1278cafef388336b4cf84e239c16a24dkN,N806,42,14.43
29707ef5d18063fe0136dcd9459a326bmL,V932,42,14.89
50aad6fb1fe707fbbab38ee4dcb82aeafD,V932,42,17.07
5ffeb97e689cdf3fb3c9be1bb3336d07ks,K115,42,18.83
600a4de652c1b94b122b5b1a72cdf8baqf,K115,42,6.66
68105aa5dc63d012233efcf487c48eb3Pu,P949,42,40.38
6831ebb08ba49bf74ce9984483b2aed7DN,K115,42,14.48
6a095924282c8a7bd299de4c65bdc62bGK,B170,42,26.25
6be068c4e74275ca8ed9975805e2f763Em,P949,42,2.06
822e4f76ab4e672856c5633a95b4d665uI,R892,42,37.17
8f16dfbc744a9f4b42a908e08fa8f091aR,K115,42,23.08
958c83761a381a5c4d1048a7619972b4mt,V449,42,9.38
ac32ef70cc3081d78fb7a7ff9ef99e38tY,F047,42,11.35
bacd30a8f578d3c3f4e75bd227af5fa5qw,F379,42,9.72
bd163eebddb3467a8607492b3aa21ebfTq,Y232,42,13.73
c426e6695f91852a0f232bec3bf2ec82GE,F047,42,14.79
c82f110050f63259dc05a34b7f3ffe5fFR,F047,42,5.59
c82f110050f63259dc05a34b7f3ffe5fFR,Y633,42,5.59
cb8ce29b7a27768b50e1e7798ff44a1eph,P949,42,14.84
d36a17b71e0b1d407c632cfd9bbd0fefjh,F047,42,11.6
d456b739849fa6312b6abe236d47ff51NL,N806,42,18.75
e75ba3cd97f9c2ad31c92711daa82604mx,S959,42,21.32
fb3b8b460680c72df323f38e3c0360d0bL,Y232,42,17.21
02e22012bd6fdd7415a80c2da954d8f0hL,B170,41,5.16
02e9c21342c88515b4fa7e525d9ac652bO,S959,41,6.18
02e9c21342c88515b4fa7e525d9ac652bO,V932,41,6.18
02e9c21342c88515b4fa7e525d9ac652bO,Y633,41,6.18
0a4f17d16aa014717b3ba30a36822757nM,B170,41,35.34
0dd3de59b2a79f5f8f4794c2e489125ajh,F379,41,10.82
17a71e76c6f394933201f701f57cbf4fIa,F379,41,23.98
1cc40b930be4012a7ac69232e305b1b6OV,Y232,41,16.94
3b3a3a0a692d7e19f03e60e4568afb4cCc,K115,41,11.65
3e1f8a4ef4af0439a98a788685729e11IS,F379,41,10.05
3e1f8a4ef4af0439a98a788685729e11IS,Y232,41,10.05
422e306ecc84c742bd1aab21cd80edd2vv,V932,41,8.61
4b7e2012adae05aa956e30d76cb5a0bexk,K115,41,24.7
4e5532b57d7ed12506377d0521ce8c6aNA,F379,41,10.22
4ec8f9d51f30f104abab956fde878822iH,Y232,41,9.19
4f7f001bdbae6c195a6d7ba55b98dca1pf,B170,41,5.76
600a4de652c1b94b122b5b1a72cdf8baqf,Y633,41,6.5
6a2b0c19f3495f883ee9f679365d9d43ch,F047,41,21.81
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,Y232,41,8.95
8bc2601dfe86b831e3bb23ac598218cbIs,V449,41,7.68
a6f94a2b4a3174b4b84b9f8e0339b755nV,N806,41,19.34
a7ce93b63f12684e9022b4e772da1f90QN,N806,41,12.65
ae2fb1e9330fd3a5c837a56ccc50294bme,K115,41,11.85
b53f78c7e0a37a86c0eda9b0b5e22318lS,P949,41,12.77
d2338165334f08c3bd95df9e411f80d0rY,B170,41,10.28
d262f4532834aa4c1de1b8ad05868d27tS,P949,41,19.34
dd16ebae4e718c8715a7f8ac7383c1cfxI,K115,41,10.68
e75ba3cd97f9c2ad31c92711daa82604mx,V932,41,20.81
f693da772b6ba497215104c0b3c3f571hM,S959,41,5.83
fb3b8b460680c72df323f38e3c0360d0bL,K115,41,16.8
3b3a3a0a692d7e19f03e60e4568afb4cCc,S959,40,11.36
4d18579160a263df3f59863abef1c369iw,S542,40,7.58
57096dcfbdfaff0e9efcb73c1b92c954fF,S542,40,12.2
5ddcf5a1c02d5ea1141548fac86f9213DX,F047,40,50.63
621cee7b2edf5d49210bae18c12b5003zB,K115,40,16.6
958c83761a381a5c4d1048a7619972b4mt,F379,40,8.93
9f886439f15f3c3c2b24840763edfcdbrG,B170,40,6.22
ac32ef70cc3081d78fb7a7ff9ef99e38tY,V449,40,10.81
b1a2525211071bea33285e1003468588tY,S959,40,20.94
b7b03ffc6f8bd9f3c81fcca8bf3d3edbkH,V932,40,7.94
c02aef655be4fb390a9dd9ca2443be6aUG,F379,40,5.49
c28f6276cf756e5f349e31ae177427ceYv,B170,40,19.9
c9a30a5443d04270fb0f49d437c3376bAy,F047,40,1.52
cdd05a502748a3d3dc5d7d2faea0ed9bWE,N806,40,15.15
cf8025d88a7ef18800686dbd36ecfae1dF,O198,40,3.88
cf8025d88a7ef18800686dbd36ecfae1dF,P949,40,3.88
d36a17b71e0b1d407c632cfd9bbd0fefjh,S959,40,11.05
d6d105d96fe6a1a994a68b78aafd2b84Ie,S959,40,10
da7d1b1ce8fde63a5808c65adc6968c9RH,Y633,40,8.93
df25af9b3490d9a57db263dfa308c5abDG,B170,40,6.34
f56d88870f36490b131e1c21b39ead36VZ,N806,40,64.52
f693da772b6ba497215104c0b3c3f571hM,O198,40,5.69
facd880e03bb80c788839661a808af12iL,K115,40,18.1
02e22012bd6fdd7415a80c2da954d8f0hL,O198,39,4.91
17a71e76c6f394933201f701f57cbf4fIa,O198,39,22.81
1941210d4e0ded26c0b5874fbb577e2dUi,O198,39,7.17
1d46faea2fafa0fd9882b1024074a3a9pl,K115,39,15.18
33ed1e1a04b3fa96d01d39e545cc1f66wF,F379,39,5.68
544c471fae560da80716c56003f8b024UW,S542,39,45.35
77f94afcb944fea2069092a4c92bab1fzk,K115,39,3.66
8487749a1fbde1b589d9f3ad3de7512cHC,F047,39,10.66
8f16dfbc744a9f4b42a908e08fa8f091aR,N806,39,21.43
b6a93ccfea83d3398c0bb9ebbfe90dcfrd,Y633,39,38.61
b8b7b6ad09f0cf3673ac1d8fab31ad52Xi,V449,39,10.4
c7f9349f001ec07fe76d0becea13a18azM,B170,39,3.54
ca4d5884938fb754bf2d1b45e26822d4jc,V932,39,8.65
cb8ce29b7a27768b50e1e7798ff44a1eph,Y633,39,13.78
d2338165334f08c3bd95df9e411f80d0rY,P949,39,9.77
d36a17b71e0b1d407c632cfd9bbd0fefjh,N806,39,10.77
d4c894e72cbcba3ee54f16b94c185a4bJB,S959,39,3.85
d67c554e181aa01e59f1d018ad28940czB,N806,39,9.38
e5c4d9d58fb2864354feedfe68240a06GR,P949,39,39
eb4523711beb76f635c39145c8b742eatB,F047,39,24.68
eb4523711beb76f635c39145c8b742eatB,K115,39,24.68
07be0b2bf62207bd9e861534e5e53168sg,K115,38,12.42
09b8073e6d0a727247e9bbcf43f8e75avx,O198,38,3.23
1941210d4e0ded26c0b5874fbb577e2dUi,R892,38,6.99
21eaff5aa22d23225562d13b4c0e248dgE,Y232,38,24.52
32aaf57ac44954454d2ea8bd80dee594gn,F379,38,14.62
33ed1e1a04b3fa96d01d39e545cc1f66wF,R892,38,5.53
390223cbe8b4601f8616dac66c69b36cJi,F047,38,10.89
390223cbe8b4601f8616dac66c69b36cJi,K115,38,10.89
487e36748734bdd5f6385b9588c3a46bmZ,P949,38,6.29
4c85da138b57322843392ae14d195e6dKl,B170,38,10.73
60c6474b81b3f7d33f6da74e41ec9bbeeO,F047,38,7.95
6831ebb08ba49bf74ce9984483b2aed7DN,F047,38,13.1
6831ebb08ba49bf74ce9984483b2aed7DN,R892,38,13.1
7287ce81975d16dd82912b32253347e2mH,V449,38,19.59
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,R892,38,8.3
8abe0e986378d00dd8f9c49debf1a83eNK,Y232,38,13.1
9904020341cefe824be71f68c5c4ab1bWw,F047,38,23.31
9e6d9d6e2a2fc710d3350bd82beb939aSo,R892,38,7.02
a132e9ec0df354335551ac32de71bf54VC,S542,38,16.52
a7ce93b63f12684e9022b4e772da1f90QN,B170,38,11.73
a7ce93b63f12684e9022b4e772da1f90QN,R892,38,11.73
b7b93cf0ec68b1f4229b698fa016af1dxW,F047,38,31.67
bb9685f7011f9604acad8ae63c6da0ddHn,F047,38,4.33
c140c53ecc5a5ca43286e29edaccf119FP,V449,38,23.31
c47dbf19bd77fdc04d26486bd2257e7erh,P949,38,12.38
dcbc4702b1a74e52cab4dc1e23971439LM,N806,38,6.2
dcbc4702b1a74e52cab4dc1e23971439LM,R892,38,6.2
df25af9b3490d9a57db263dfa308c5abDG,O198,38,6.02
053ce9df9f578afea728a9aa98ba492cgk,F379,37,13.55
0cb8293fae46fb1f84b1f68d2371dc3bLQ,S542,37,6.25
0cf5da7bb05dfb15718653637b8df718vT,Y232,37,3.81
0dd3de59b2a79f5f8f4794c2e489125ajh,O198,37,9.76
1107303ead66d03430a510dee038c7b1uo,K115,37,16.74
1647ffac32b2f51cfbe51f4150246471lB,N806,37,3.69
1647ffac32b2f51cfbe51f4150246471lB,V932,37,3.69
1b630a56b891fb187d5a5b4d4b4c8ab0bV,B170,37,14.18
42b8a85e3c53a8b00d8e1de68b430ae2WC,Y232,37,22.42
49edbee9ee3c947a27db18b67ef2916afk,R892,37,11.38
5f95337039ebb2bc90206128d7187fbfpi,N806,37,19.17
621cee7b2edf5d49210bae18c12b5003zB,O198,37,15.35
65709760e0dd19e7f4147c87c30e3055wd,N806,37,29.37
7287ce81975d16dd82912b32253347e2mH,V932,37,19.07
78758734641d5af094759e0193cc1b8bEU,P949,37,17.05
816690b1929ef5208154bbaa919b2ef6Se,V449,37,18.88
8c9c8016d13138e456a315a6068ff697lQ,F047,37,6.23
91181f4ef85bea30277ac25598e2f54bLq,F047,37,34.26
9904020341cefe824be71f68c5c4ab1bWw,K115,37,22.7
9e6d9d6e2a2fc710d3350bd82beb939aSo,V449,37,6.84
ab15415f67808a17b97f8ce7c09c046fQB,B170,37,10.66
ab15415f67808a17b97f8ce7c09c046fQB,P949,37,10.66
ab15415f67808a17b97f8ce7c09c046fQB,Y232,37,10.66
ac32ef70cc3081d78fb7a7ff9ef99e38tY,Y633,37,10
b8b7b6ad09f0cf3673ac1d8fab31ad52Xi,B170,37,9.87
bb9685f7011f9604acad8ae63c6da0ddHn,O198,37,4.22
c02e3f2283fc884b73951a20464246efcQ,V932,37,13.03
cdb6e01527a77d5a9878138b46dedd99uS,B170,37,6.38
cf8025d88a7ef18800686dbd36ecfae1dF,S959,37,3.59
d00053d7c20d37caab1b1c51080fe900Vc,B170,37,14.23
d262f4532834aa4c1de1b8ad05868d27tS,F047,37,17.45
dacc8a9150318606286b084ebdeae321PG,P949,37,25.87
e57826db7a1aec9699875434de36323bCX,B170,37,9.05
0dd3de59b2a79f5f8f4794c2e489125ajh,S959,36,9.5
1647ffac32b2f51cfbe51f4150246471lB,S959,36,3.59
17cff86ff83d0be13e8b2b0bd47cb204fq,B170,36,31.86
17e23a28b86129f32adfd7d086182761as,B170,36,16.74
1941210d4e0ded26c0b5874fbb577e2dUi,V449,36,6.62
3091525444b8b4d7fbc725e42b1b44a2YQ,S542,36,6.04
3aa4f12a0d18e419f0d2a98cdf3b4209mD,F047,36,9.89
3b3a3a0a692d7e19f03e60e4568afb4cCc,B170,36,10.23
5064c34286de0a0fa07ec216e1bbd200WV,Y232,36,6.1
621cee7b2edf5d49210bae18c12b5003zB,B170,36,14.94
631a9ba8a33a19b1a2f6905c7714db75Jb,S542,36,12.04
66a5d5d72c3bbe4a43df3d107aeb6199Oj,S959,36,9.5
74d485f8d9a8f589c5e5b3d3ddaf18e6Qn,V932,36,7.86
874204741cce2c5a4439e449042a6c44ej,B170,36,29.27
874204741cce2c5a4439e449042a6c44ej,K115,36,29.27
8e55d5d758bc632ced640b70a4e4bb7ccm,Y232,36,97.3
a132e9ec0df354335551ac32de71bf54VC,K115,36,15.65
b33302c688b04656f05d2a96c98e14c8cK,P949,36,4.3
bd163eebddb3467a8607492b3aa21ebfTq,O198,36,11.76
bda5be4cc5ef19b646f97750b142ca44GK,Y232,36,94.74
c02aef655be4fb390a9dd9ca2443be6aUG,F047,36,4.94
c6ae8905d3ef0c61f4a5b88238a32da0uC,R892,36,9.16
c7f9349f001ec07fe76d0becea13a18azM,P949,36,3.27
c82f110050f63259dc05a34b7f3ffe5fFR,P949,36,4.79
d26737bff980339cf372392e773fb063Es,S959,36,4
d8dc7860ea68b662e17382cc11b53228LI,R892,36,16.36
db5788c551f0011d5146a0886f87cc43iF,Y633,36,26.67
dd16ebae4e718c8715a7f8ac7383c1cfxI,B170,36,9.38
dd16ebae4e718c8715a7f8ac7383c1cfxI,F047,36,9.38
07be0b2bf62207bd9e861534e5e53168sg,P949,35,11.44
09b8073e6d0a727247e9bbcf43f8e75avx,V932,35,2.98
390223cbe8b4601f8616dac66c69b36cJi,F379,35,10.03
3e1f8a4ef4af0439a98a788685729e11IS,O198,35,8.58
422e306ecc84c742bd1aab21cd80edd2vv,N806,35,7.35
422e306ecc84c742bd1aab21cd80edd2vv,S542,35,7.35
487e36748734bdd5f6385b9588c3a46bmZ,Y633,35,5.79
495a20cc2edcbbbea1fd8c5f9955a5dbYD,F047,35,42.17
4c7b60bc03f13ea8afaa39797e53903caq,P949,35,28.23
4ff9df277490320fe4944873831ae2d4DW,V449,35,20.23
5064c34286de0a0fa07ec216e1bbd200WV,K115,35,5.93
5064c34286de0a0fa07ec216e1bbd200WV,O198,35,5.93
57096dcfbdfaff0e9efcb73c1b92c954fF,S959,35,10.67
5ca013ebf6499639ffb2cfff2f76d7e5DS,Y232,35,17.77
5f95337039ebb2bc90206128d7187fbfpi,F047,35,18.13
5ffeb97e689cdf3fb3c9be1bb3336d07ks,N806,35,15.7
6831ebb08ba49bf74ce9984483b2aed7DN,N806,35,12.07
70cb83731f386d9b873391b78461bc9emp,P949,35,9.46
74cbfa3620bb69031ebe4050585bd896uh,R892,35,5.34
8172dcd092823879da9582d493b4356acf,B170,35,32.41
92978e6e038ba6f8fe07b305f339b0f0bl,O198,35,27.13
958c83761a381a5c4d1048a7619972b4mt,O198,35,7.81
9dc4a301685e755ca1a7c648a2043ec9Ja,K115,35,12.68
9e6d9d6e2a2fc710d3350bd82beb939aSo,P949,35,6.47
a8893224fdccd8ab322e266434d54471Lw,Y232,35,9.41
ac32ef70cc3081d78fb7a7ff9ef99e38tY,F379,35,9.46
b2753fda2c112f7b20dd5dd0480b1b97KQ,K115,35,17.5
ca4d5884938fb754bf2d1b45e26822d4jc,N806,35,7.76
cac62dc89c1191d1b7aa1b0a32463a49dF,F379,35,9.46
cac62dc89c1191d1b7aa1b0a32463a49dF,V932,35,9.46
cdd05a502748a3d3dc5d7d2faea0ed9bWE,K115,35,13.26
d00053d7c20d37caab1b1c51080fe900Vc,Y633,35,13.46
d2338165334f08c3bd95df9e411f80d0rY,R892,35,8.77
e33f218ba0d0da5c57de01f3d44f5b0deF,F047,35,24.31
f444784e0f6e0fde86290b612df012c2wL,B170,35,16.13
f516b16a5d5bfd68a06ec5756a7e0f90XB,S959,35,30.43
f60cb71f3c3244aa9bde85ea4652c48ddF,F379,35,7.37
f693da772b6ba497215104c0b3c3f571hM,S542,35,4.98
02cea68bba1a43edc830836016f99d3chE,V932,34,12.73
